Unnamed: 0,words,left,top,width,height,page,center_x,center_y,prop_height,prop_width,is_error,word_key
535,the,883,631,61,24,2,913.5,643.0,0.0166435506241331,0.0321052631578947,0,68aa5fb5-eeb9-4e56-9eb9-7e157aa2c29d
536,normal,969,631,128,24,2,1033.0,643.0,0.0166435506241331,0.0673684210526315,0,07f4c894-fd5b-4030-955c-258dc9eabc99
537,game,1124,638,84,23,2,1166.0,649.5,0.0159500693481276,0.0442105263157894,0,5749f66a-ddf6-4737-b9d4-0e5787bf0280
538,are,1234,638,62,17,2,1265.0,646.5,0.0117891816920943,0.0326315789473684,0,4f8cdf40-bc76-4b70-b357-06c8c5b10e7c
539,described,1321,630,197,25,2,1419.5,642.5,0.0173370319001386,0.1036842105263158,0,aa424d83-a71b-4732-b527-258aed2a3046
540,below.,1540,631,124,24,2,1602.0,643.0,0.0166435506241331,0.0652631578947368,0,da4a2aea-7734-4e81-845a-f5d5b2fd6b39
541,If,1697,632,38,23,2,1716.0,643.5,0.0159500693481276,0.02,0,24adef25-afd1-4668-9ae5-470bb9d15605
542,Prisoner,2,721,171,25,2,87.5,733.5,0.0173370319001386,0.09,0,29269877-1a98-476f-9f15-aa2cbbc893b1
543,A,198,725,22,21,2,209.0,735.5,0.0145631067961165,0.011578947368421,0,16732f9c-a7af-4fb1-be4a-2434c08daace
544,stays,245,725,105,26,2,297.5,738.0,0.0180305131761442,0.0552631578947368,0,172e5a84-2667-48bf-b1db-3cc814068e83
545,silent,377,721,127,25,2,440.5,733.5,0.0173370319001386,0.0668421052631579,0,e714aeba-d2e5-40a9-af54-04def12344e1
546,(cooperates),538,722,244,30,2,660.0,737.0,0.0208044382801664,0.1284210526315789,0,3d76d760-764a-4fbe-b002-aee097dc7b20
547,and,816,722,64,24,2,848.0,734.0,0.0166435506241331,0.0336842105263157,0,ad7f7086-b5da-429b-996e-791204024bf5
548,Prisoner,904,721,171,25,2,989.5,733.5,0.0173370319001386,0.09,0,0b7d913e-7d42-4bf5-8109-377547b92782
549,B,1101,725,20,21,2,1111.0,735.5,0.0145631067961165,0.0105263157894736,0,ff8d0940-72c4-4c1d-8611-118a9c8f9607
550,stays,1147,725,105,26,2,1199.5,738.0,0.0180305131761442,0.0552631578947368,0,1a4531b0-dd0d-4ce4-8421-d5be6600cfd9
551,silent,1279,721,127,25,2,1342.5,733.5,0.0173370319001386,0.0668421052631579,0,e2561a44-9b09-43be-be1f-f35a7145afc5
552,"(cooperates),",1440,722,268,30,2,1574.0,737.0,0.0208044382801664,0.1410526315789473,0,5820ed7e-b864-4330-8b7a-5d3bff1c4d7d
553,they,1741,722,84,29,2,1783.0,736.5,0.0201109570041608,0.0442105263157894,0,1e995efc-1d49-4c20-b401-f2372a31fa9e
554,each,2,812,86,24,2,45.0,824.0,0.0166435506241331,0.0452631578947368,0,11d1e7fe-d44b-443e-af38-63821df4807d
555,serve,113,818,105,18,2,165.5,827.0,0.0124826629680998,0.0552631578947368,0,47d4e5ed-2569-4c42-8c7e-770861bb00f8
556,one,244,819,62,17,2,275.0,827.5,0.0117891816920943,0.0326315789473684,0,d14568cc-bf7c-44f0-9b69-f1f51f8cb294
557,year.,330,819,102,22,2,381.0,830.0,0.015256588072122,0.0536842105263157,0,395d88cf-e237-4f58-a364-bdd194740c51
558,If,465,813,38,23,2,484.0,824.5,0.0159500693481276,0.02,0,217137a1-2eb3-49d2-b558-189aac2630d4
559,Prisoner,530,811,171,25,2,615.5,823.5,0.0173370319001386,0.09,0,cd777601-7092-4863-b6cd-21944c5508a4
560,A,726,815,22,21,2,737.0,825.5,0.0145631067961165,0.011578947368421,0,1cba9e0a-7769-45b5-a689-39c52e06404e
561,cooperates,772,815,216,27,2,880.0,828.5,0.0187239944521497,0.1136842105263157,0,648ec004-8a43-4618-b736-f6cec90e0894
562,and,1014,812,64,24,2,1046.0,824.0,0.0166435506241331,0.0336842105263157,0,85626668-e715-4c9b-a82f-f5990c056480
563,Prisoner,1102,811,171,25,2,1187.5,823.5,0.0173370319001386,0.09,0,abf6643f-8536-4bcd-aa3d-3b2950f07cec
564,B,1299,815,20,21,2,1309.0,825.5,0.0145631067961165,0.0105263157894736,0,75d6577d-b0e2-4bcd-b002-9e0fb0feb529
565,betrays,1342,812,152,29,2,1418.0,826.5,0.0201109570041608,0.08,0,d6c46bcd-8c45-4cbe-bb74-7849c3f8b9ab
566,"(defects),",1528,812,202,28,2,1629.0,826.0,0.0194174757281553,0.1063157894736842,0,b8ab62bb-af90-4031-a516-83898fe078ce
567,Prisoner,2,901,171,25,2,87.5,913.5,0.0173370319001386,0.09,0,4d9680c0-9244-4e65-a44f-a3ed82271060
568,A,198,905,22,21,2,209.0,915.5,0.0145631067961165,0.011578947368421,0,6464b369-b485-40a0-9e0d-f5a1ba5a60e4
569,gets,244,905,84,27,2,286.0,918.5,0.0187239944521497,0.0442105263157894,0,0c40cc21-de8c-4d89-9a98-fba93a91e60f
570,three,355,902,105,24,2,407.5,914.0,0.0166435506241331,0.0552631578947368,0,6b00fda8-8c47-40cf-8d44-46c45d47d169
571,years,484,908,108,23,2,538.0,919.5,0.0159500693481276,0.0568421052631578,0,adcf1c1b-51aa-4f62-9eb8-b0ec17934953
572,and,618,902,64,24,2,650.0,914.0,0.0166435506241331,0.0336842105263157,0,46c89190-4e04-4dd7-b8de-c212c99445f5
573,Prisoner,706,901,171,25,2,791.5,913.5,0.0173370319001386,0.09,0,58d6e9e3-af9c-408b-bc11-6b08fe3e970a
574,B,903,905,20,21,2,913.0,915.5,0.0145631067961165,0.0105263157894736,0,5d082b1a-08c5-4cd7-91e7-eea30fefd271
575,goes,948,908,84,24,2,990.0,920.0,0.0166435506241331,0.0442105263157894,0,ca22ba92-0249-4099-9847-e26094673aa9
576,free.,1059,903,99,23,2,1108.5,914.5,0.0159500693481276,0.0521052631578947,0,ee427874-02cb-4dd8-b612-972ad20fad69
577,If,1191,903,38,23,2,1210.0,914.5,0.0159500693481276,0.02,0,817fa0c6-6cc2-4fec-a125-99352a979712
578,Prisoner,1256,901,171,25,2,1341.5,913.5,0.0173370319001386,0.09,0,1b627c6a-32d2-439d-b2b8-4ca18fd525a2
579,B,1453,905,20,21,2,1463.0,915.5,0.0145631067961165,0.0105263157894736,0,79ac03b3-bac9-4992-8f47-a4367bd98d6b
580,cooperates,1498,905,216,27,2,1606.0,918.5,0.0187239944521497,0.1136842105263157,0,812b9473-a31a-4e65-8430-2491562cb285
581,and,1740,902,64,24,2,1772.0,914.0,0.0166435506241331,0.0336842105263157,0,92a643f6-bd35-4d73-822f-65bc54ca6efe
582,Prisoner,2,991,171,25,2,87.5,1003.5,0.0173370319001386,0.09,0,71b47c01-6058-4083-8618-f9d72220dd8b
583,A,198,995,22,21,2,209.0,1005.5,0.0145631067961165,0.011578947368421,0,378f921c-3d17-4a22-9bab-7eee7067cec2
584,"defects,",243,992,167,28,2,326.5,1006.0,0.0194174757281553,0.0878947368421052,0,37ee5508-578b-44da-9a7e-1c6bd7bda747
585,Prisoner,442,991,171,25,2,527.5,1003.5,0.0173370319001386,0.09,0,639e50c4-f404-49da-bb45-6cf01e5b5005
586,B,639,995,20,21,2,649.0,1005.5,0.0145631067961165,0.0105263157894736,0,4fec478a-a0d8-4037-992e-99adacef896c
587,gets,684,995,84,27,2,726.0,1008.5,0.0187239944521497,0.0442105263157894,0,d83ec7d2-b4e0-4b9e-ad3a-3f58341550cf
588,three,795,992,105,24,2,847.5,1004.0,0.0166435506241331,0.0552631578947368,0,d90ec033-4828-45f9-8ca8-8934e0b0b7fa
589,years,924,998,108,23,2,978.0,1009.5,0.0159500693481276,0.0568421052631578,0,10bd1e64-488b-41df-8d30-bdd327f2dbd5
590,and,1058,992,64,24,2,1090.0,1004.0,0.0166435506241331,0.0336842105263157,0,e818db95-428d-45d6-a074-eda2121af164
591,Prisoner,1146,991,171,25,2,1231.5,1003.5,0.0173370319001386,0.09,0,906e7e10-8dee-4219-ad94-9f8911225d48
592,A,1342,995,22,21,2,1353.0,1005.5,0.0145631067961165,0.011578947368421,0,ba51c005-8102-4c63-9099-65011d0dd174
593,goes,1388,998,84,24,2,1430.0,1010.0,0.0166435506241331,0.0442105263157894,0,7006f3dd-7886-49dd-bc2a-98928331db29
594,free.,1499,993,99,23,2,1548.5,1004.5,0.0159500693481276,0.0521052631578947,0,dbe5750c-ecce-48c9-98a4-d5e71a5fb353
595,If,1631,993,38,23,2,1650.0,1004.5,0.0159500693481276,0.02,0,8c8561ee-6f4b-4a9b-8320-51c838c520f0
596,both,1694,992,88,24,2,1738.0,1004.0,0.0166435506241331,0.0463157894736842,0,835f26b9-7050-436e-b08d-688d3b056231
597,Prisoner,2,1081,171,25,2,87.5,1093.5,0.0173370319001386,0.09,0,5e2f5ec2-54f2-418a-a8eb-9942b372bf13
598,A,198,1085,22,21,2,209.0,1095.5,0.0145631067961165,0.011578947368421,0,0308c949-4f9c-457c-b8aa-40059a58ae4d
599,and,244,1082,64,24,2,276.0,1094.0,0.0166435506241331,0.0336842105263157,0,b48a0336-dd4c-40b9-81df-534e66885d2c
600,B,331,1085,20,21,2,341.0,1095.5,0.0145631067961165,0.0105263157894736,0,bb9ced1f-a230-4ff8-81c5-deff127258f8
601,"defect,",375,1082,145,28,2,447.5,1096.0,0.0194174757281553,0.0763157894736842,0,086c1e1f-f7c4-4d40-92aa-0b35dcbd141a
602,they,553,1082,84,29,2,595.0,1096.5,0.0201109570041608,0.0442105263157894,0,bddf5f99-90f5-43e2-b2e3-e675cc35937c
603,each,662,1082,86,24,2,705.0,1094.0,0.0166435506241331,0.0452631578947368,0,9d121ffe-8444-4163-a303-f6abcb06db40
604,serve,773,1088,105,18,2,825.5,1097.0,0.0124826629680998,0.0552631578947368,0,76fcf4e7-55c7-443e-addb-7b591a120c74
605,two,905,1085,61,21,2,935.5,1095.5,0.0145631067961165,0.0321052631578947,0,be698ae1-3ccd-4fd7-813a-019cb9f3c1d6
606,years.,990,1088,124,23,2,1052.0,1099.5,0.0159500693481276,0.0652631578947368,0,480e9aef-5036-485e-9f77-0336648b0697
607,"Here,",1145,1085,101,25,2,1195.5,1097.5,0.0173370319001386,0.0531578947368421,0,afd8f5b8-c718-484a-8450-b3ffa729f8ab
608,regardless,1278,1082,216,30,2,1386.0,1097.0,0.0208044382801664,0.1136842105263157,0,9d4f8f01-212d-49eb-8e52-3e48fa869a3f
609,of,1520,1083,39,23,2,1539.5,1094.5,0.0159500693481276,0.0205263157894736,0,1ab9d6f2-6d03-4823-b2a6-b891a52c08ff
610,what,1584,1082,86,24,2,1627.0,1094.0,0.0166435506241331,0.0452631578947368,0,9de3be35-022e-4ef5-aded-e0c9df07f2eb
611,the,1697,1082,61,24,2,1727.5,1094.0,0.0166435506241331,0.0321052631578947,0,e860a5e8-549e-49d6-bc4b-44b7f375f163
612,other,1784,1082,105,24,2,1836.5,1094.0,0.0166435506241331,0.0552631578947368,0,feefa028-2e1e-466b-8c55-39e7b23714d7
613,"decides,",1,1171,167,29,2,84.5,1185.5,0.0201109570041608,0.0878947368421052,0,1715dc43-7547-4a64-9960-2cfd59751d45
614,each,200,1172,86,24,2,243.0,1184.0,0.0166435506241331,0.0452631578947368,0,bb399c1b-07f9-4c92-93e3-1141aca8c802
615,prisoner,308,1171,173,31,2,394.5,1186.5,0.0214979195561719,0.0910526315789473,0,89a1f7c2-1544-424d-aec3-5f6bbe34bc42
616,gets,508,1175,84,27,2,550.0,1188.5,0.0187239944521497,0.0442105263157894,0,7e97f1b1-cf72-4611-8416-92912501ff00
617,a,618,1179,19,17,2,627.5,1187.5,0.0117891816920943,0.01,0,3c50065d-d4bc-4a25-8fa0-b2271a596d54
618,higher,661,1171,128,31,2,725.0,1186.5,0.0214979195561719,0.0673684210526315,0,e711136f-32e1-4b5d-8220-5262b4f7897a
619,reward,816,1172,130,24,2,881.0,1184.0,0.0166435506241331,0.0684210526315789,0,1716ecae-eff6-45e6-914b-9b37921f5afb
620,by,968,1172,43,29,2,989.5,1186.5,0.0201109570041608,0.0226315789473684,0,19d61bd3-c792-4b7d-b441-ffe9014763cf
621,betraying,1034,1171,198,31,2,1133.0,1186.5,0.0214979195561719,0.1042105263157894,0,6c8b58d5-9b1a-4dbf-a7db-7dcaf2ee4c7e
622,the,1257,1172,61,24,2,1287.5,1184.0,0.0166435506241331,0.0321052631578947,0,6cc81a86-fa38-4f72-b2d3-29afcd509f33
623,other,1344,1172,105,24,2,1396.5,1184.0,0.0166435506241331,0.0552631578947368,0,e69bcb4c-fa5a-4c9c-b23e-8ab467f16b7f
624,"(""defecting"").",1484,1171,290,31,2,1629.0,1186.5,0.0214979195561719,0.1526315789473684,0,11214746-ee9a-4035-bd96-60af3c5b7f5b
625,The,1806,1172,62,24,2,1837.0,1184.0,0.0166435506241331,0.0326315789473684,0,c87ad48f-586e-4f08-9aa4-daffd50387d1
626,reasoning,2,1261,196,31,2,100.0,1276.5,0.0214979195561719,0.1031578947368421,0,aad4459c-62ee-4914-adcb-24e6ffd58ec4
627,involves,224,1261,170,25,2,309.0,1273.5,0.0173370319001386,0.0894736842105263,0,1d4513a0-b335-4666-ab71-a7bd5d099536
628,analyzing,420,1261,196,31,2,518.0,1276.5,0.0214979195561719,0.1031578947368421,0,fbaef0b8-f913-4f6d-8a4e-0bd9f930f5c0
629,both,638,1262,88,24,2,682.0,1274.0,0.0166435506241331,0.0463157894736842,0,5fff2303-d25d-4165-98a3-64a3b94f23d7
630,players',748,1262,168,30,2,832.0,1277.0,0.0208044382801664,0.0884210526315789,0,df644864-8cb7-4572-b416-0cbf27ff4dab
631,best,946,1262,86,24,2,989.0,1274.0,0.0166435506241331,0.0452631578947368,0,f858615c-d9b1-4997-8f00-0b1fd36a9e21
632,responses:,1058,1268,210,24,2,1163.0,1280.0,0.0166435506241331,0.1105263157894736,0,a529b0a2-e9d9-4545-8094-d608190418ac
633,B,1299,1265,20,21,2,1309.0,1275.5,0.0145631067961165,0.0105263157894736,0,8c4ca799-48e8-43ae-b51f-308883b467d9
634,will,1342,1261,85,25,2,1384.5,1273.5,0.0173370319001386,0.0447368421052631,0,3753e764-7e7a-47ba-b4f9-62739efcfaad
635,either,1454,1261,127,25,2,1517.5,1273.5,0.0173370319001386,0.0668421052631579,0,e8ec232e-4363-41c5-8eb9-d17f74d660f9
636,cooperate,1608,1265,194,27,2,1705.0,1278.5,0.0187239944521497,0.1021052631578947,0,582e5fe6-1cfd-424f-87eb-812098abb741
637,or,1828,1269,39,17,2,1847.5,1277.5,0.0117891816920943,0.0205263157894736,0,6abed1ad-bcd1-405d-bdcb-87f4578c5d07
638,defect.,1,1352,145,24,2,73.5,1364.0,0.0166435506241331,0.0763157894736842,0,9799eb48-4b89-46cf-98a2-3d4070475c2e
639,If,179,1353,38,23,2,198.0,1364.5,0.0159500693481276,0.02,0,cbd7ed2e-cc6e-4a14-8dda-1782339b9f1a
640,B,243,1355,20,21,2,253.0,1365.5,0.0145631067961165,0.0105263157894736,0,636afebc-bb21-4043-b4f2-50948c07586a
641,"cooperates,",288,1355,232,27,2,404.0,1368.5,0.0187239944521497,0.1221052631578947,0,def5917c-1bee-4578-a6d3-31220fee5616
642,A,550,1355,22,21,2,561.0,1365.5,0.0145631067961165,0.011578947368421,0,f2ac45f4-1fa3-4943-b027-5cff7702cd89
643,should,597,1352,129,24,2,661.5,1364.0,0.0166435506241331,0.0678947368421052,0,60685416-658a-45f8-95ce-7ebd7402600a
644,"defect,",749,1352,145,28,2,821.5,1366.0,0.0194174757281553,0.0763157894736842,0,0745d4f8-64a0-4a7f-8266-03bfb3596e25
645,because,924,1352,152,24,2,1000.0,1364.0,0.0166435506241331,0.08,0,f9fe4daf-3dd3-430c-8c12-3b7915b61b2d
646,going,1102,1351,108,31,2,1156.0,1366.5,0.0214979195561719,0.0568421052631578,0,83f8304e-78c9-497d-a06a-2f04ca2db315
647,free,1235,1353,83,23,2,1276.5,1364.5,0.0159500693481276,0.0436842105263157,0,164cf37f-1ccf-40c9-9fae-2197e57f8463
648,is,1346,1351,38,25,2,1365.0,1363.5,0.0173370319001386,0.02,0,88a98a76-10e7-47d7-b679-abc5079d733d
649,better,1408,1352,129,24,2,1472.5,1364.0,0.0166435506241331,0.0678947368421052,0,a3d91363-b681-4546-a860-0484ff086349
650,than,1565,1352,85,24,2,1607.5,1364.0,0.0166435506241331,0.0447368421052631,0,7b23da4d-343c-43e4-871c-d4b12fd1b65f
651,serving,1675,1351,151,31,2,1750.5,1366.5,0.0214979195561719,0.0794736842105263,0,fde6f2f8-e7a7-43bc-8832-a5334ec00af1
652,1,1851,1355,16,21,2,1859.0,1365.5,0.0145631067961165,0.0084210526315789,0,bfbd3b08-6a3b-4487-95b6-ee4f79980c16
653,year.,0,8,102,22,3,51.0,19.0,0.015256588072122,0.0536842105263157,0,b502c0a2-f184-48c7-b4f8-7ac667866ee2
654,If,135,2,38,23,3,154.0,13.5,0.0159500693481276,0.02,0,65558e60-a87f-4d03-be79-84c6c0032842
655,B,199,4,20,21,3,209.0,14.5,0.0145631067961165,0.0105263157894736,0,22bf8f59-f1d2-4a1a-b843-ca940ea44809
656,"defects,",243,1,167,28,3,326.5,15.0,0.0194174757281553,0.0878947368421052,0,06a4cb9f-a793-492b-9ce1-c19999661e97
657,A,440,4,22,21,3,451.0,14.5,0.0145631067961165,0.011578947368421,0,c4833135-3787-44a5-9a7d-b533339819b5
658,should,487,1,129,24,3,551.5,13.0,0.0166435506241331,0.0678947368421052,0,164d5aaf-1023-449b-8152-f4a0f1e26e2b
659,also,640,1,84,24,3,682.0,13.0,0.0166435506241331,0.0442105263157894,0,da2d6cb2-28be-47ac-beb7-20f8d4a5b93b
660,"defect,",749,1,145,28,3,821.5,15.0,0.0194174757281553,0.0763157894736842,0,804a1e4d-eab1-4ae8-a749-a02e133d5c4d
661,because,924,1,152,24,3,1000.0,13.0,0.0166435506241331,0.08,0,11503c6c-2551-4281-98b7-c6b6aeb77c68
662,serving,1103,0,151,31,3,1178.5,15.5,0.0214979195561719,0.0794736842105263,0,2edbca6e-29c8-4cf6-9f6f-edbd5752e632
663,2,1278,4,16,21,3,1286.0,14.5,0.0145631067961165,0.0084210526315789,0,8c33621a-ed39-4144-888d-f240c585d7b9
664,years,1320,7,108,23,3,1374.0,18.5,0.0159500693481276,0.0568421052631578,0,76098e1c-3063-42d3-9813-c0034378768d
665,is,1456,0,38,25,3,1475.0,12.5,0.0173370319001386,0.02,0,de62f04a-8347-4211-b849-be3b6c6010f7
666,better,1518,1,129,24,3,1582.5,13.0,0.0166435506241331,0.0678947368421052,0,70024675-600e-4732-abb3-8ac1338c7058
667,than,1675,1,85,24,3,1717.5,13.0,0.0166435506241331,0.0447368421052631,0,4d79ea6d-4fc0-4d24-9ba9-6561e8cb1579
668,serving,3,90,151,31,3,78.5,105.5,0.0214979195561719,0.0794736842105263,0,223c26a5-9e4e-464d-832c-a80c7c9651de
669,3.,180,94,32,21,3,196.0,104.5,0.0145631067961165,0.0168421052631578,0,92632f41-a9be-4034-96f8-05f62cd9fa9e
670,So,244,93,40,22,3,264.0,104.0,0.015256588072122,0.0210526315789473,0,f01d4c7d-86b3-4a88-bca2-05a3a9939c57
671,either,310,90,127,25,3,373.5,102.5,0.0173370319001386,0.0668421052631579,0,f34a5617-b534-49f2-9319-204fc152d00e
672,"way,",462,98,80,22,3,502.0,109.0,0.015256588072122,0.0421052631578947,0,49fae248-bad5-4a73-bdf5-d2aa3cedaebd
673,A,572,94,22,21,3,583.0,104.5,0.0145631067961165,0.011578947368421,0,c7cbff98-3700-4fad-bb98-55373e1eca8b
674,should,619,91,129,24,3,683.5,103.0,0.0166435506241331,0.0678947368421052,0,979f4ffb-288d-48ae-9db5-4df39f6d1bed
675,defect.,771,91,145,24,3,843.5,103.0,0.0166435506241331,0.0763157894736842,0,60efa683-2402-4e26-8276-b0c2e33ada9f
676,Parallel,948,91,171,24,3,1033.5,103.0,0.0166435506241331,0.09,0,2793acc8-a8a1-4144-a116-fffeb2f847f2
677,reasoning,1146,90,196,31,3,1244.0,105.5,0.0214979195561719,0.1031578947368421,0,e60a6434-d489-4356-ac5d-53d6fa1022fb
678,will,1364,90,85,25,3,1406.5,102.5,0.0173370319001386,0.0447368421052631,0,7c772fff-f683-4e3b-b34a-792842823307
679,show,1477,91,85,24,3,1519.5,103.0,0.0166435506241331,0.0447368421052631,0,df180968-da38-408b-ae4a-257988d70775
680,that,1587,91,83,24,3,1628.5,103.0,0.0166435506241331,0.0436842105263157,0,4b6caba6-19e9-49dc-923d-578a4d6a5f40
681,B,1695,94,20,21,3,1705.0,104.5,0.0145631067961165,0.0105263157894736,0,8e2443cb-a6f7-4df5-98a1-de9c31b3fe24
682,should,1741,91,129,24,3,1805.5,103.0,0.0166435506241331,0.0678947368421052,0,eac14e11-a073-4366-9ea2-325d5ba9bc72
683,defect.,1,181,145,24,3,73.5,193.0,0.0166435506241331,0.0763157894736842,0,ccf71aff-a7b6-44ed-ab08-1a61a6e50a3c
684,"Typically,",178,180,210,31,3,283.0,195.5,0.0214979195561719,0.1105263157894736,0,98b9d751-1f81-4b47-ac3f-f7c566f44468
685,some,421,187,83,18,3,462.5,196.0,0.0124826629680998,0.0436842105263157,0,1e154273-ad8d-4b3c-8679-5423c3b90ba4
686,very,528,188,87,22,3,571.5,199.0,0.015256588072122,0.0457894736842105,0,f7884d49-9126-477a-8fa0-4542f226f876
687,restrictive,640,180,238,25,3,759.0,192.5,0.0173370319001386,0.1252631578947368,0,34627fca-8f5f-4b32-96f8-fbc724c48e83
688,assumptions,904,180,238,31,3,1023.0,195.5,0.0214979195561719,0.1252631578947368,0,f59eeb9a-cb7a-49d7-bff0-0dd24f0292ef
689,on,1168,188,42,17,3,1189.0,196.5,0.0117891816920943,0.0221052631578947,0,a464dd8e-020a-435c-b516-2e445db5c647
690,prisoner,1232,180,173,31,3,1318.5,195.5,0.0214979195561719,0.0910526315789473,0,8a1f6817-1957-48e9-8847-105a57243dde
691,behavior,1430,180,173,25,3,1516.5,192.5,0.0173370319001386,0.0910526315789473,0,9ddfbbfc-0469-46d4-a2f7-582588afcbe6
692,are,1630,188,62,17,3,1661.0,196.5,0.0117891816920943,0.0326315789473684,0,9f4800c9-5591-45dc-9174-8df863fbe413
693,made.,1716,181,102,24,3,1767.0,193.0,0.0166435506241331,0.0536842105263157,0,199a0d9f-c39b-4b7c-9d58-71aaaef61741
694,It,1851,184,39,21,3,1870.5,194.5,0.0145631067961165,0.0205263157894736,0,3c08b36b-b648-4088-815c-5b8e2bb0b059
695,is,4,270,38,25,3,23.0,282.5,0.0173370319001386,0.02,0,e03e0053-0725-4b74-9007-3d322623133a
696,assumed,68,271,152,24,3,144.0,283.0,0.0166435506241331,0.08,0,93c61efd-fd59-4d82-95a0-22bfe8d8ce41
697,that,245,271,83,24,3,286.5,283.0,0.0166435506241331,0.0436842105263157,0,6f77e5a4-ce3a-4a0c-bb17-ad7a5bcff79f
698,both,352,271,88,24,3,396.0,283.0,0.0166435506241331,0.0463157894736842,0,c0f44a0d-62a8-4ccf-90e8-f6902cf232be
699,understand,463,271,219,24,3,572.5,283.0,0.0166435506241331,0.1152631578947368,0,dbd3a00c-34bd-4902-8e7f-f3101e438ce3
700,the,707,271,61,24,3,737.5,283.0,0.0166435506241331,0.0321052631578947,0,f5b877ed-4623-4e5f-a2e3-bfc657e706a2
701,nature,793,274,129,21,3,857.5,284.5,0.0145631067961165,0.0678947368421052,0,32ebba84-a1ca-45df-92fe-686c5be96137
702,of,948,272,39,23,3,967.5,283.5,0.0159500693481276,0.0205263157894736,0,b1c6735e-289d-4107-86c4-cfb6c1085aa5
703,the,1015,271,61,24,3,1045.5,283.0,0.0166435506241331,0.0321052631578947,0,f2c14d88-c47d-4ca4-9f2e-5981a68cbaae
704,"game,",1102,278,100,23,3,1152.0,289.5,0.0159500693481276,0.0526315789473684,0,119a2de3-1bc8-4aa1-9247-0d6877057efd
705,and,1234,271,64,24,3,1266.0,283.0,0.0166435506241331,0.0336842105263157,0,40838e50-ac44-4896-8625-ecfd67c86ba6
706,that,1323,271,83,24,3,1364.5,283.0,0.0166435506241331,0.0436842105263157,0,51c41432-0870-4e41-a223-bda1b453e41e
707,despite,1431,270,151,31,3,1506.5,285.5,0.0214979195561719,0.0794736842105263,0,4ef4607a-9200-4dae-b330-1b1811024ebd
708,being,1606,270,110,31,3,1661.0,285.5,0.0214979195561719,0.0578947368421052,0,4cf91a37-ad4e-479d-ab91-b00d8f2be7be
709,members,1738,271,152,24,3,1814.0,283.0,0.0166435506241331,0.08,0,d3eee61a-8402-4385-b6cd-483a3d5b3bc6
710,of,2,362,39,23,3,21.5,373.5,0.0159500693481276,0.0205263157894736,0,eb043ef7-c400-4815-8733-e6b74efdddc1
711,the,69,361,61,24,3,99.5,373.0,0.0166435506241331,0.0321052631578947,0,f21f0759-b908-4ab2-a6a2-e47b70f49baa
712,same,157,367,83,18,3,198.5,376.0,0.0124826629680998,0.0436842105263157,0,56827b4f-89f1-4f50-9416-dc00a4f80c52
713,"gang,",266,368,100,23,3,316.0,379.5,0.0159500693481276,0.0526315789473684,0,b07ab1f7-bce0-4fce-b722-28de7b7602cd
714,they,399,361,84,29,3,441.0,375.5,0.0201109570041608,0.0442105263157894,0,868aa863-5eff-46a6-9813-18862082e491
715,have,507,361,85,24,3,549.5,373.0,0.0166435506241331,0.0447368421052631,0,5b84e991-5c21-46cf-b30f-f38c46247532
716,no,617,368,41,17,3,637.5,376.5,0.0117891816920943,0.021578947368421,0,1de330ca-6c07-4519-95a4-e0c5e1fd34d5
717,loyalty,685,361,150,29,3,760.0,375.5,0.0201109570041608,0.0789473684210526,0,d8ee3b24-4a2b-479c-bf43-ab8c7104f1e0
718,to,861,364,39,21,3,880.5,374.5,0.0145631067961165,0.0205263157894736,0,694b91c4-dcf8-4b07-9cfa-916058eedf81
719,each,926,361,86,24,3,969.0,373.0,0.0166435506241331,0.0452631578947368,0,56cdeb78-dee3-48a1-89b5-dacd1742ea8c
720,other,1036,361,105,24,3,1088.5,373.0,0.0166435506241331,0.0552631578947368,0,45fcd29b-d128-4f52-911a-4eb9d60faa2d
721,and,1168,361,64,24,3,1200.0,373.0,0.0166435506241331,0.0336842105263157,0,ccff493a-24fc-40fe-aa98-b0c82e378ecb
722,will,1254,360,85,25,3,1296.5,372.5,0.0173370319001386,0.0447368421052631,0,58a180df-3ad1-437a-9f44-96ba8a6b681d
723,have,1365,361,85,24,3,1407.5,373.0,0.0166435506241331,0.0447368421052631,0,0f2a30d5-ad01-43c1-a221-f303c2b89326
724,no,1475,368,41,17,3,1495.5,376.5,0.0117891816920943,0.021578947368421,0,94bb49df-0e0b-4f2e-bb16-f7b240bdd429
725,opportunity,1542,360,239,31,3,1661.5,375.5,0.0214979195561719,0.1257894736842105,0,a80c4325-ff97-41d7-b133-b2ddeea08bc3
726,for,1807,362,60,23,3,1837.0,373.5,0.0159500693481276,0.031578947368421,0,b1684356-e55f-44b7-bdf2-de3fb18ed864
727,retribution,2,450,240,25,3,122.0,462.5,0.0173370319001386,0.1263157894736842,0,1f83313f-6f46-4965-96cc-1219bb438e89
728,or,266,458,39,17,3,285.5,466.5,0.0117891816920943,0.0205263157894736,0,9e703957-fc94-490d-aefb-83c57fe3e9f2
729,reward,332,451,130,24,3,397.0,463.0,0.0166435506241331,0.0684210526315789,0,e6b871e6-7424-4dd0-aff3-8113faec7e46
730,outside,486,450,150,25,3,561.0,462.5,0.0173370319001386,0.0789473684210526,0,209c469b-eea5-4ec3-8c67-d828e20195f8
731,the,663,451,61,24,3,693.5,463.0,0.0166435506241331,0.0321052631578947,0,8c6ff7ae-2990-4dc7-ba66-4d50ba51a48c
