Unnamed: 0,words,left,top,width,height,page,center_x,center_y,prop_height,prop_width,is_error,word_key
481,text;,1301,184,100,25,2,1351.0,196.5,0.0173370319001386,0.0526315789473684,0,e3809a8f-9292-4dac-af52-edb6cff57054
482,the,1433,181,61,24,2,1463.5,193.0,0.0166435506241331,0.0321052631578947,0,51724255-fc69-499b-b5a3-f24055da03b5
483,exceptions,1520,180,216,31,2,1628.0,195.5,0.0214979195561719,0.1136842105263157,0,2675f04b-fccd-4f9e-a1ae-79493e92cc78
484,are,1762,188,62,17,2,1793.0,196.5,0.0117891816920943,0.0326315789473684,0,5f85838e-7a49-4f42-b201-1a3cd492d70f
485,a,1850,188,19,17,2,1859.5,196.5,0.0117891816920943,0.01,0,06f6b7f3-6f73-4f4d-96b1-f0cfdbe0897c
486,few,3,272,63,23,2,34.5,283.5,0.0159500693481276,0.0331578947368421,0,ec14da9e-4c3f-4f18-8a2e-850b13268855
487,dozen,89,271,109,24,2,143.5,283.0,0.0166435506241331,0.0573684210526315,0,2eeb2a2e-350d-49cf-bfa1-c2a627c1933a
488,rarer,222,278,105,17,2,274.5,286.5,0.0117891816920943,0.0552631578947368,0,d4c0ca39-a0cf-4623-8b41-4fc0bba365b1
489,characters,354,271,216,24,2,462.0,283.0,0.0166435506241331,0.1136842105263157,0,938ea76a-f057-4800-96e3-b6617703087d
490,that,597,271,83,24,2,638.5,283.0,0.0166435506241331,0.0436842105263157,0,cccbb1af-9b49-4715-919e-f8dec9ada3f3
491,occur,706,278,105,17,2,758.5,286.5,0.0117891816920943,0.0552631578947368,0,bc02d653-73e1-4d98-abc6-86b4f5c17652
492,only,838,271,85,29,2,880.5,285.5,0.0201109570041608,0.0447368421052631,0,4286a4d5-ff5e-4267-b041-c5e5f49d6d5c
493,once,948,278,84,17,2,990.0,286.5,0.0117891816920943,0.0442105263157894,0,165623c2-2fdd-48e7-8364-bc14c85ee1ae
494,or,1058,278,39,17,2,1077.5,286.5,0.0117891816920943,0.0205263157894736,0,4a61281f-d205-4d7c-ba83-ba89dadf992a
495,twice,1125,270,105,25,2,1177.5,282.5,0.0173370319001386,0.0552631578947368,0,f0cde472-a731-4d79-b0cc-7f812163ec8e
496,each.,1256,271,100,24,2,1306.0,283.0,0.0166435506241331,0.0526315789473684,0,dacdcc4c-ab9b-4e24-a99b-8094e3b0e253
497,There,1388,271,106,24,2,1441.0,283.0,0.0166435506241331,0.0557894736842105,0,23dc21a6-73a6-4ec2-b1a3-2ee9ace1ab8e
498,is,1522,270,38,25,2,1541.0,282.5,0.0173370319001386,0.02,0,4c7bc335-5db7-43ee-927d-ebb80f39eaa8
499,no,1585,278,41,17,2,1605.5,286.5,0.0117891816920943,0.021578947368421,0,70e3942b-63e2-411a-9679-bd7345144dc2
500,obvious,1652,270,150,25,2,1727.0,282.5,0.0173370319001386,0.0789473684210526,0,008b2886-c108-456b-aae9-d44edb664d35
501,punctuation.,0,360,256,31,2,128.0,375.5,0.0214979195561719,0.1347368421052631,0,e7f6b64f-b4ca-4a0f-a991-d8614590633c
502,Much,286,361,88,24,2,330.0,373.0,0.0166435506241331,0.0463157894736842,0,3a374d4a-5411-4272-9a08-4b2f46069075
503,of,398,362,39,23,2,417.5,373.5,0.0159500693481276,0.0205263157894736,0,385bb965-8f54-40a7-9130-9c82bcc620a5
504,the,465,361,61,24,2,495.5,373.0,0.0166435506241331,0.0321052631578947,0,478bfafb-93c9-4ca7-8cd5-2e7356991713
505,text,553,364,83,21,2,594.5,374.5,0.0145631067961165,0.0436842105263157,0,62ed1d7e-c0ec-4afa-9567-82b7dfba06c5
506,is,664,360,38,25,2,683.0,372.5,0.0173370319001386,0.02,0,2b4ba790-8f73-4b0c-9402-aeaa12409d09
507,written,726,360,154,25,2,803.0,372.5,0.0173370319001386,0.0810526315789473,0,02a8332b-41b9-4034-aa7b-0d5d7b180751
508,in,906,360,40,25,2,926.0,372.5,0.0173370319001386,0.0210526315789473,0,70cbfbc6-fa54-4d7e-a481-e75dac70f27a
509,a,970,368,19,17,2,979.5,376.5,0.0117891816920943,0.01,0,15dbc7a4-5fc7-466e-8da3-119195493c28
510,single,1015,360,127,31,2,1078.5,375.5,0.0214979195561719,0.0668421052631579,0,dfa248f7-391c-491c-87fc-49b82696b9ed
511,column,1168,361,130,24,2,1233.0,373.0,0.0166435506241331,0.0684210526315789,0,66f7b6ad-bb05-45c7-9134-4f186202fdd9
512,in,1324,360,40,25,2,1344.0,372.5,0.0173370319001386,0.0210526315789473,0,79c305d7-e3c7-42e7-b2f7-18248e2f9147
513,the,1389,361,61,24,2,1419.5,373.0,0.0166435506241331,0.0321052631578947,0,375348f8-c45e-4f29-89bb-c0949c04d256
514,body,1474,361,87,29,2,1517.5,375.5,0.0201109570041608,0.0457894736842105,0,23ec792a-d2e5-429b-8b32-ed3c5253bedd
515,of,1586,362,39,23,2,1605.5,373.5,0.0159500693481276,0.0205263157894736,0,54bf1de9-b71c-4a25-9734-9943e1d3106b
516,a,1652,368,19,17,2,1661.5,376.5,0.0117891816920943,0.01,0,19500a57-0957-4264-b37f-54d1978f510d
517,"page,",1694,368,102,23,2,1745.0,379.5,0.0159500693481276,0.0536842105263157,0,0eb1de43-a172-4992-bffb-2be85f1a9b67
518,with,0,450,88,25,2,44.0,462.5,0.0173370319001386,0.0463157894736842,0,96fe4802-ce7f-46fc-b0e6-1738feda2fd1
519,a,112,458,19,17,2,121.5,466.5,0.0117891816920943,0.01,0,9f674d56-4c18-4f31-bbe9-1be091727ea4
520,slightly,157,450,172,31,2,243.0,465.5,0.0214979195561719,0.0905263157894736,0,9e318582-d4ae-4f6b-b77b-7bca7fbd7dc5
521,ragged,354,451,130,30,2,419.0,466.0,0.0208044382801664,0.0684210526315789,0,d8547357-9b24-452c-a803-16efa8458459
522,right,508,450,106,31,2,561.0,465.5,0.0214979195561719,0.0557894736842105,0,63b7cb6e-a62b-4a60-b21a-0c823eec863b
523,margin,638,450,132,31,2,704.0,465.5,0.0214979195561719,0.0694736842105263,0,659e66e7-b484-403a-9e04-568730ca8f89
524,and,794,451,64,24,2,826.0,463.0,0.0166435506241331,0.0336842105263157,0,c68a074e-0346-48be-9a83-bea8a16f5ba9
525,paragraph,880,451,198,30,2,979.0,466.0,0.0208044382801664,0.1042105263157894,0,0f8eb8ba-22b6-49da-82b6-ee94e5bd5828
526,"divisions,",1101,450,211,29,2,1206.5,464.5,0.0201109570041608,0.1110526315789473,0,f78cc2db-7020-4a82-b7c4-fd794dec0b81
527,and,1344,451,64,24,2,1376.0,463.0,0.0166435506241331,0.0336842105263157,0,2a2f61e5-b00e-4ecf-88a6-722e2589092d
528,sometimes,1433,450,193,25,2,1529.5,462.5,0.0173370319001386,0.101578947368421,0,db075caf-27ec-4b60-b245-9350ad7d4ffd
529,with,1650,450,88,25,2,1694.0,462.5,0.0173370319001386,0.0463157894736842,0,9f361d09-137a-4682-b3ec-f111ee0721e2
530,stars,1763,454,105,21,2,1815.5,464.5,0.0145631067961165,0.0552631578947368,0,5d17697c-b08e-4510-9fe3-eab016e49ca2
531,in,4,540,40,25,2,24.0,552.5,0.0173370319001386,0.0210526315789473,0,4955c3ae-3b09-43cf-b59b-a5e80832928e
532,the,69,541,61,24,2,99.5,553.0,0.0166435506241331,0.0321052631578947,0,c4363cfc-3bd4-45ca-b5df-e159adacb958
533,left,157,541,83,24,2,198.5,553.0,0.0166435506241331,0.0436842105263157,0,464e2b97-cb02-4c1d-bdda-5b3041c9cf33
534,margin.,264,540,146,31,2,337.0,555.5,0.0214979195561719,0.0768421052631578,0,b9183399-2713-4d28-be2a-d311a067c984
535,Other,441,541,106,24,2,494.0,553.0,0.0166435506241331,0.0557894736842105,0,9991bcfd-320b-4f5b-ba6b-d0a1c1887368
536,text,575,544,83,21,2,616.5,554.5,0.0145631067961165,0.0436842105263157,0,1ec0672c-90ea-414b-9434-4eea9e1a6c8d
537,occurs,684,547,128,18,2,748.0,556.0,0.0124826629680998,0.0673684210526315,0,29892062-f03e-44e0-9001-2f52498ccc1a
538,in,840,540,40,25,2,860.0,552.5,0.0173370319001386,0.0210526315789473,0,c8832178-359c-4f89-b046-3fef3ae3f2ff
539,charts,904,541,128,24,2,968.0,553.0,0.0166435506241331,0.0673684210526315,0,3f076583-ae47-44cd-b977-7258572e2974
540,or,1058,548,39,17,2,1077.5,556.5,0.0117891816920943,0.0205263157894736,0,3f5281f1-2fa7-4afa-b904-4de6d23dbfba
541,as,1124,547,40,18,2,1144.0,556.0,0.0124826629680998,0.0210526315789473,0,f72f06cd-0553-48d5-ab15-941c1ba628fe
542,labels,1191,541,127,24,2,1254.5,553.0,0.0166435506241331,0.0668421052631579,0,674dfbae-d87d-438e-b6a0-a8096ec3eaee
543,associated,1344,540,218,25,2,1453.0,552.5,0.0173370319001386,0.1147368421052631,0,3035321c-fefa-4045-90ec-5045b05b165e
544,with,1584,540,88,25,2,1628.0,552.5,0.0173370319001386,0.0463157894736842,0,6e2d4ccd-1729-440c-b8fd-8f3f68f35788
545,illustrations.,4,630,296,25,2,152.0,642.5,0.0173370319001386,0.1557894736842105,0,27dc46ae-d18e-4e9a-b36b-db9a2c26f7c8
546,There,332,631,106,24,2,385.0,643.0,0.0166435506241331,0.0557894736842105,0,c9d41555-11e5-477d-9684-3592a42b97df
547,are,464,638,62,17,2,495.0,646.5,0.0117891816920943,0.0326315789473684,0,75045786-c3c6-445d-924e-aece5ec7852f
548,no,551,638,41,17,2,571.5,646.5,0.0117891816920943,0.021578947368421,0,e04b10a0-656f-47e8-bfe1-0ec6a9245c94
549,indications,620,630,236,25,2,738.0,642.5,0.0173370319001386,0.1242105263157894,0,be22666b-30b7-454b-b490-67eae2a1e49f
550,of,882,632,39,23,2,901.5,643.5,0.0159500693481276,0.0205263157894736,0,77a59cf0-2bfb-4ca3-923b-79e7853328a2
551,any,948,638,63,22,2,979.5,649.0,0.015256588072122,0.0331578947368421,0,ca98ff78-5b24-4680-a816-70fd9b909d9e
552,errors,1036,637,128,18,2,1100.0,646.0,0.0124826629680998,0.0673684210526315,0,f71ff3ee-4267-457e-bce4-b8a2a97309e3
553,or,1190,638,39,17,2,1209.5,646.5,0.0117891816920943,0.0205263157894736,0,4d807b84-8e72-4f6e-869b-7e929d54e220
554,corrections,1256,630,238,25,2,1375.0,642.5,0.0173370319001386,0.1252631578947368,0,9dd2d7c3-88b6-4a0f-a515-b2c8cdde5105
555,made,1518,631,86,24,2,1561.0,643.0,0.0166435506241331,0.0452631578947368,0,160dcb8b-6d42-44e0-bac0-1dd07b68b447
556,in,1632,630,40,25,2,1652.0,642.5,0.0173370319001386,0.0210526315789473,0,465b9dc5-a298-4948-8e78-173bee15690c
557,the,1697,631,61,24,2,1727.5,643.0,0.0166435506241331,0.0321052631578947,0,c732b276-f73f-4975-9258-e64e676c8ffb
558,document.,1,722,189,24,2,95.5,734.0,0.0166435506241331,0.0994736842105263,0,b852b56a-7fea-4151-a0c8-dcaf57b30e44
559,The,222,722,62,24,2,253.0,734.0,0.0166435506241331,0.0326315789473684,0,18436fcb-822a-459b-9840-6a1d04429b10
560,manuscript,308,721,218,31,2,417.0,736.5,0.0214979195561719,0.1147368421052631,0,9be3c5e8-d9a3-4edd-83ff-bbd8e691f097
561,flows,553,722,105,24,2,605.5,734.0,0.0166435506241331,0.0552631578947368,0,89aa26d4-9a7b-42c4-9e94-b263296bab4a
562,"smoothly,",685,722,187,29,2,778.5,736.5,0.0201109570041608,0.0984210526315789,0,1e502311-6754-4c2b-b9f1-390e3588eb41
563,suggesting,905,721,217,31,2,1013.5,736.5,0.0214979195561719,0.1142105263157894,0,db7469f4-deaf-404d-a4df-406bd5745d28
564,that,1147,722,83,24,2,1188.5,734.0,0.0166435506241331,0.0436842105263157,0,a95115fe-5617-40f1-8040-d346f68e313f
565,the,1257,722,61,24,2,1287.5,734.0,0.0166435506241331,0.0321052631578947,0,9cd0c5ae-7167-4687-b321-ff28a8517f06
566,symbols,1345,722,149,29,2,1419.5,736.5,0.0201109570041608,0.0784210526315789,0,0fda4f1a-5c40-449b-8c1a-da1428c6bfde
567,were,1518,729,86,17,2,1561.0,737.5,0.0117891816920943,0.0452631578947368,0,e7fa408a-9648-4e79-b2c9-57efa8dc39fe
568,not,1629,725,63,21,2,1660.5,735.5,0.0145631067961165,0.0331578947368421,0,d44aac52-232e-43c0-a2d8-3632bbf8de35
569,"encoded,",1718,722,166,28,2,1801.0,736.0,0.0194174757281553,0.0873684210526315,0,a87b0241-10fc-4802-a248-5c1a91bb7fbb
570,as,2,818,40,18,2,22.0,827.0,0.0124826629680998,0.0210526315789473,0,2dee9dba-22ca-46e9-ae97-ea6c131dc133
571,there,69,812,105,24,2,121.5,824.0,0.0166435506241331,0.0552631578947368,0,e4402be8-c0eb-49ac-b7ef-3c610b326c7f
572,is,202,811,38,25,2,221.0,823.5,0.0173370319001386,0.02,0,548fe50c-5e35-4687-8881-6bfd1e6769b7
573,no,265,819,41,17,2,285.5,827.5,0.0117891816920943,0.021578947368421,0,1e3babf2-8ccd-4e15-ba34-14ebce6b9ba8
574,delay,331,812,108,29,2,385.0,826.5,0.0201109570041608,0.0568421052631578,0,3da6fab1-64ea-4361-8ac1-6525b65e0e98
575,between,462,812,154,24,2,539.0,824.0,0.0166435506241331,0.0810526315789473,0,38d0b3b6-77d1-4d65-b6ac-628ce701cf2a
576,characters,640,812,216,24,2,748.0,824.0,0.0166435506241331,0.1136842105263157,0,7a5a8a3f-914d-489f-afd0-ab892fbfbd68
577,as,882,818,40,18,2,902.0,827.0,0.0124826629680998,0.0210526315789473,0,6634ab5a-4095-4912-883c-237767f71c18
578,would,946,812,110,24,2,1001.0,824.0,0.0166435506241331,0.0578947368421052,0,657fcc49-e30d-4ad5-b129-871861d71501
579,normally,1079,812,174,29,2,1166.0,826.5,0.0201109570041608,0.091578947368421,0,73bcd6ed-2d76-41b2-a7ab-ef29e8de8633
580,be,1276,812,42,24,2,1297.0,824.0,0.0166435506241331,0.0221052631578947,0,eb14d0cb-ec4f-458c-ac9c-5e7794fabb36
581,expected,1344,812,174,30,2,1431.0,827.0,0.0208044382801664,0.091578947368421,0,a7d35717-4dda-4572-980a-8e11bbfdf8e6
582,in,1544,811,40,25,2,1564.0,823.5,0.0173370319001386,0.0210526315789473,0,ca9f1496-1a17-45fa-bf71-907236d28193
583,written,1606,811,154,25,2,1683.0,823.5,0.0173370319001386,0.0810526315789473,0,4f2ac978-feb8-484f-b12c-28033c14c23d
584,encoded,2,902,152,24,2,78.0,914.0,0.0166435506241331,0.08,0,a962828e-4227-452e-b4ae-38a07cd61ec6
585,text.,179,905,99,21,2,228.5,915.5,0.0145631067961165,0.0521052631578947,0,bd9da358-8438-4ae4-a4f7-82427da87a6f
586,The,310,902,62,24,2,341.0,914.0,0.0166435506241331,0.0326315789473684,0,ef3e0970-8c34-4523-abc5-24a6d0558b50
587,text,399,905,83,21,2,440.5,915.5,0.0145631067961165,0.0436842105263157,0,5394c5c9-783e-4176-b10f-96d7236c3ec2
588,consists,508,901,172,25,2,594.0,913.5,0.0173370319001386,0.0905263157894736,0,c2cb6755-46ec-4ead-afa2-8190e68fded5
589,of,706,903,39,23,2,725.5,914.5,0.0159500693481276,0.0205263157894736,0,8e1453c4-2572-4fc3-ac3b-5c3aacc72121
590,over,772,909,83,17,2,813.5,917.5,0.0117891816920943,0.0436842105263157,0,e1dd6674-67c4-49b2-a02d-6a8fab35f514
591,"170,000",883,905,148,25,2,957.0,917.5,0.0173370319001386,0.0778947368421052,0,53140c8b-c92e-44b5-a8e7-945040fae19b
592,"characters,",1058,902,232,28,2,1174.0,916.0,0.0194174757281553,0.1221052631578947,0,0ba3f6e2-41b0-4124-a3b4-464dbd73ac86
593,with,1320,901,88,25,2,1364.0,913.5,0.0173370319001386,0.0463157894736842,0,1426950a-a665-498c-8448-829b64c410b2
594,spaces,1433,908,127,24,2,1496.5,920.0,0.0166435506241331,0.0668421052631579,0,f5a628e8-e3f7-47cf-b8d3-09d86d4d5cdd
595,dividing,1585,901,175,31,2,1672.5,916.5,0.0214979195561719,0.0921052631578947,0,6387c583-78c4-4008-86cf-ee362a50d428
596,the,1785,902,61,24,2,1815.5,914.0,0.0166435506241331,0.0321052631578947,0,b1523e76-2788-4de2-ad80-87aed4bc3cf1
597,text,3,995,83,21,2,44.5,1005.5,0.0145631067961165,0.0436842105263157,0,7a4db13e-9db0-4ab6-9b4a-796d7a712dd0
598,into,114,991,82,25,2,155.0,1003.5,0.0173370319001386,0.0431578947368421,0,54f8867b-b961-46b6-bc31-f2391dc60c51
599,about,222,992,106,24,2,275.0,1004.0,0.0166435506241331,0.0557894736842105,0,720aa065-a22d-490c-ac84-d0237d05b69a
600,"35,000",356,995,125,25,2,418.5,1007.5,0.0173370319001386,0.0657894736842105,0,aa71a8da-38fb-44bd-b015-1f97bfd81325
601,groups,508,998,128,24,2,572.0,1010.0,0.0166435506241331,0.0673684210526315,0,8b03792e-d720-44d7-88ac-2764bb99ab9f
602,of,662,993,39,23,2,681.5,1004.5,0.0159500693481276,0.0205263157894736,0,1cfaf66a-5bf0-49ff-a285-8244b4afb847
603,varying,726,991,154,31,2,803.0,1006.5,0.0214979195561719,0.0810526315789473,0,a8cfac66-6ae6-4175-822d-bc6fdde36737
604,"length,",905,992,143,30,2,976.5,1007.0,0.0208044382801664,0.0752631578947368,0,55a296d4-d507-4c2d-b25e-84e10dce4590
605,usually,1079,992,152,29,2,1155.0,1006.5,0.0201109570041608,0.08,0,86648239-9ae8-4579-a737-ef9733032ec3
606,referred,1256,992,174,24,2,1343.0,1004.0,0.0166435506241331,0.091578947368421,0,80dd55da-38cf-4f11-89f7-b2008b2221ed
607,to,1455,995,39,21,2,1474.5,1005.5,0.0145631067961165,0.0205263157894736,0,21c8bbe4-2bd0-43fe-86ea-5cb04ba833ab
608,as,1520,998,40,18,2,1540.0,1007.0,0.0124826629680998,0.0210526315789473,0,2020f501-25c6-4f25-a8b8-db22fb31a6b1
609,words.,1584,992,124,24,2,1646.0,1004.0,0.0166435506241331,0.0652631578947368,0,482f10e2-531c-4374-a7e9-21e32e9cc505
610,The,1740,992,62,24,2,1771.0,1004.0,0.0166435506241331,0.0326315789473684,0,1a69ace8-bc67-481b-9e0a-a1a3a178d967
611,structure,3,1085,193,21,2,99.5,1095.5,0.0145631067961165,0.101578947368421,0,27373f3e-ac1e-4af0-a4dc-7c716b984b05
612,of,222,1083,39,23,2,241.5,1094.5,0.0159500693481276,0.0205263157894736,0,b3451154-b149-4a30-b4e8-c64a390f4ca2
613,these,289,1082,105,24,2,341.5,1094.0,0.0166435506241331,0.0552631578947368,0,8318ac98-f916-47a4-a459-477d8693de13
614,words,418,1082,108,24,2,472.0,1094.0,0.0166435506241331,0.0568421052631578,0,1ad74883-61a5-4b11-8122-1da37b996a80
615,seems,553,1088,105,18,2,605.5,1097.0,0.0124826629680998,0.0552631578947368,0,e1c40db0-ff9d-4781-852c-1d1139df4186
616,to,685,1085,39,21,2,704.5,1095.5,0.0145631067961165,0.0205263157894736,0,a5dc1342-0c83-41bd-89af-dbfa51857229
617,follow,751,1082,129,24,2,815.5,1094.0,0.0166435506241331,0.0678947368421052,0,e9fe7d75-0d19-4392-a63a-92a596ab8ceb
618,consistent,904,1081,216,25,2,1012.0,1093.5,0.0173370319001386,0.1136842105263157,0,735c06e8-740e-4c5b-9242-252a88494aea
619,rules.,1146,1082,122,24,2,1207.0,1094.0,0.0166435506241331,0.0642105263157894,0,bf4274de-bbf1-4db9-954b-60f1819d46c2
620,Certain,1300,1081,152,25,2,1376.0,1093.5,0.0173370319001386,0.08,0,78eca11b-b5f8-402e-a8a4-5d8dc393309c
621,characters,1476,1082,216,24,2,1584.0,1094.0,0.0166435506241331,0.1136842105263157,0,634cdad8-86f9-4411-9388-7ce63c23c499
622,must,1716,1085,86,21,2,1759.0,1095.5,0.0145631067961165,0.0452631578947368,0,977da3f4-6ba8-481d-937b-8e12377f74ce
623,appear,2,1179,127,23,2,65.5,1190.5,0.0159500693481276,0.0668421052631579,0,ab70f15b-fa38-418c-b884-efe5e2ab42b4
624,in,158,1171,40,25,2,178.0,1183.5,0.0173370319001386,0.0210526315789473,0,8fa11fb0-45d5-411a-9a64-b5f2d9f7b361
625,each,222,1172,86,24,2,265.0,1184.0,0.0166435506241331,0.0452631578947368,0,21f21a5d-4467-4e26-b977-36ec823de83f
626,word,330,1172,88,24,2,374.0,1184.0,0.0166435506241331,0.0463157894736842,0,efd990da-3230-47a1-9f9a-8d6132c31e66
627,(like,450,1171,98,28,2,499.0,1185.0,0.0194174757281553,0.051578947368421,0,f86fd733-5d3a-4245-911f-7944435693ae
628,English,574,1171,152,31,2,650.0,1186.5,0.0214979195561719,0.08,0,bc73e31f-85df-462f-91a9-90032ebed85a
629,"vowels),",748,1172,168,28,2,832.0,1186.0,0.0194174757281553,0.0884210526315789,0,e5da2017-dd3e-4274-863e-5a850a57366a
630,some,949,1178,83,18,2,990.5,1187.0,0.0124826629680998,0.0436842105263157,0,63cfe994-77e5-459c-90d2-27e161238c07
631,characters,1058,1172,216,24,2,1166.0,1184.0,0.0166435506241331,0.1136842105263157,0,4c79ecd4-9040-4952-8c30-c0a2b114f90c
632,never,1299,1179,106,17,2,1352.0,1187.5,0.0117891816920943,0.0557894736842105,0,8813e409-0dc9-431c-94b5-0bfea29cfe9f
633,follow,1433,1172,129,24,2,1497.5,1184.0,0.0166435506241331,0.0678947368421052,0,3e22a397-eab2-4d2c-957d-1291dfbd15ff
634,"others,",1586,1172,144,28,2,1658.0,1186.0,0.0194174757281553,0.0757894736842105,0,0e936043-c354-4d34-a112-8891f50b09ee
635,and,1762,1172,64,24,2,1794.0,1184.0,0.0166435506241331,0.0336842105263157,0,c567130d-8270-4537-9e8a-527d1d50ef36
636,some,3,1268,83,18,2,44.5,1277.0,0.0124826629680998,0.0436842105263157,0,4a8af3f3-98ae-4685-8519-d414979299af
637,may,110,1269,65,22,2,142.5,1280.0,0.015256588072122,0.0342105263157894,0,d6f95680-9dae-471a-9904-a4e58cef2a74
638,be,198,1262,42,24,2,219.0,1274.0,0.0166435506241331,0.0221052631578947,0,4a087550-a732-4cc3-825f-f1500285f5de
639,doubled,265,1262,153,24,2,341.5,1274.0,0.0166435506241331,0.0805263157894736,0,70ea7eb4-5602-43ae-9d9b-47ee48bd66ab
640,or,442,1269,39,17,2,461.5,1277.5,0.0117891816920943,0.0205263157894736,0,83efb5d3-2302-4e27-9219-4132a6645360
641,tripled,509,1261,151,31,2,584.5,1276.5,0.0214979195561719,0.0794736842105263,0,edd2dec6-82d3-4d35-8021-a7ac059996de
642,but,682,1262,64,24,2,714.0,1274.0,0.0166435506241331,0.0336842105263157,0,b54a82b8-2316-4990-8d02-9c766350d2f7
643,others,772,1262,128,24,2,836.0,1274.0,0.0166435506241331,0.0673684210526315,0,404abb27-841b-4913-9c87-81ba244d2b32
644,may,924,1269,65,22,2,956.5,1280.0,0.015256588072122,0.0342105263157894,0,b6e103a2-6d5d-4b90-97e5-ce3b8558567e
645,not.,1013,1265,79,21,2,1052.5,1275.5,0.0145631067961165,0.041578947368421,0,7b9b6b38-4499-4c52-bfc4-2bd45a7e8b8c
646,The,1124,1262,62,24,2,1155.0,1274.0,0.0166435506241331,0.0326315789473684,0,d73e21e1-6406-4da7-b86a-bfb9487f3d76
647,distribution,1211,1261,263,25,2,1342.5,1273.5,0.0173370319001386,0.1384210526315789,0,8ca30ac6-b5c6-419c-8da5-0c5dd12fa656
648,of,1498,1263,39,23,2,1517.5,1274.5,0.0159500693481276,0.0205263157894736,0,cef27a1b-7605-4600-9285-7a20032d78ed
649,letters,1565,1262,149,24,2,1639.5,1274.0,0.0166435506241331,0.0784210526315789,0,b0d89d1a-fb68-4f2f-a0fd-a19b6f8a963b
650,within,1738,1261,132,25,2,1804.0,1273.5,0.0173370319001386,0.0694736842105263,0,c17036cd-9178-426c-b935-c4a485e1994a
651,words,0,1352,108,24,2,54.0,1364.0,0.0166435506241331,0.0568421052631578,0,3d7a510c-631e-4987-8197-0a2f43bd135f
652,is,136,1351,38,25,2,155.0,1363.5,0.0173370319001386,0.02,0,48b7f6b6-b2e7-4ad5-abe7-80aac5003f9f
653,also,200,1352,84,24,2,242.0,1364.0,0.0166435506241331,0.0442105263157894,0,6064895e-8183-4855-af7e-35827786a4b5
654,rather,310,1352,127,24,2,373.5,1364.0,0.0166435506241331,0.0668421052631579,0,2af5d6c9-59e3-4af9-bdf5-b5dce39e5bc8
655,peculiar:,462,1351,190,31,2,557.0,1366.5,0.0214979195561719,0.1,0,8e58e729-aeeb-4ec8-b7e5-9ad16d95505e
656,some,685,1358,83,18,2,726.5,1367.0,0.0124826629680998,0.0436842105263157,0,d8813f39-ef4c-4094-a240-4ca3ab43e13b
657,characters,794,1352,216,24,2,902.0,1364.0,0.0166435506241331,0.1136842105263157,0,0cec77fe-ff21-415e-ba7a-d75d0606851c
658,occur,1036,1359,105,17,2,1088.5,1367.5,0.0117891816920943,0.0552631578947368,0,8030e4d4-8773-4e23-b1db-ca84544f49e8
659,only,1168,1352,85,29,2,1210.5,1366.5,0.0201109570041608,0.0447368421052631,0,be4a9953-e81c-4393-8046-7dc4043efbf9
660,at,1278,1355,40,21,2,1298.0,1365.5,0.0145631067961165,0.0210526315789473,0,eda52bab-ce9c-409b-a28d-87d1fa6940da
661,the,1345,1352,61,24,2,1375.5,1364.0,0.0166435506241331,0.0321052631578947,0,82e0cb3f-088c-468a-b0b2-f5e2124bbfea
662,beginning,1430,1351,198,31,2,1529.0,1366.5,0.0214979195561719,0.1042105263157894,0,513dfd33-061b-49df-8c0d-b3b51c4eb85d
663,of,1652,1353,39,23,2,1671.5,1364.5,0.0159500693481276,0.0205263157894736,0,4e14ca1c-97ce-49bd-b20e-42b054b2bdde
664,a,1718,1359,19,17,2,1727.5,1367.5,0.0117891816920943,0.01,0,798ec70f-5cb4-4f7c-83d3-5c4055cd85f5
665,"word,",1760,1352,102,28,2,1811.0,1366.0,0.0194174757281553,0.0536842105263157,0,98b0c023-ab3f-4a1d-9aa8-3f6c42591437
666,some,3,7,83,18,3,44.5,16.0,0.0124826629680998,0.0436842105263157,0,fe8ac3bf-9375-4161-b1f0-bc3087162704
667,only,112,1,85,29,3,154.5,15.5,0.0201109570041608,0.0447368421052631,0,0bff0f6e-66d0-4928-b7a1-304a98d7645c
668,at,222,4,40,21,3,242.0,14.5,0.0145631067961165,0.0210526315789473,0,d7aeab71-76e1-403b-b87d-a11c1b4796fb
669,the,289,1,61,24,3,319.5,13.0,0.0166435506241331,0.0321052631578947,0,ff4e01ee-8dd7-4288-97e6-e3ed82e1df91
670,"end,",376,1,78,28,3,415.0,15.0,0.0194174757281553,0.0410526315789473,0,b85dd10f-64ec-4d08-b769-d849924d4c96
671,and,486,1,64,24,3,518.0,13.0,0.0166435506241331,0.0336842105263157,0,0a43a07f-d10f-41d5-96ce-bdc2dd31d895
672,some,575,7,83,18,3,616.5,16.0,0.0124826629680998,0.0436842105263157,0,defa9450-aaf9-4c28-8ce8-dc836644522f
673,always,684,1,128,29,3,748.0,15.5,0.0201109570041608,0.0673684210526315,0,376f63ff-729c-42b3-986a-cba329e801dc
674,in,840,0,40,25,3,860.0,12.5,0.0173370319001386,0.0210526315789473,0,7dcf3afd-0bfc-4469-b01e-82d7fb75edf4
675,the,905,1,61,24,3,935.5,13.0,0.0166435506241331,0.0321052631578947,0,f7d325b7-02bd-43f3-a299-b3df9d734a35
676,middle,990,0,130,25,3,1055.0,12.5,0.0173370319001386,0.0684210526315789,0,bc9059c0-ed5d-4386-8f7b-b74c2cae06b2
